District_code|School_code|School_name
RR|RR0264|GOVT HIGH SCHOOL MADARAKAL (GABBURA) DEVADURGA TQ RAICHUR DIST
RR|RR0265|GOVT HIGH SCHOOL HIRERAYA KUMPI DEVADURGA TQ RAICHUR DIST
RR|RR0266|GOVT HIGH SCHOOL NILOGAL CROSS LINGASAGURU TQ RAICHUR DIST
RR|RR0267|GOVT HIGH SCHOOL LINGASAGURU TOWN LINGASAGURU TQ RAICHUR DIST
RR|RR0268|GOVT HIGH SCHOOL NIRALAKIRI LINGASAGURU TQ RAICHUR DIST
RR|RR0269|GOVT HIGH SCHOOL YARADONA LINGASAGURU TQ RAICHUR DIST
RR|RR0270|GOVT HIGH SCHOOL MARALADINNI LINGASAGURU TQ RAICHUR DIST
RR|RR0271|GOVT URDU  HIGH SCHOOL LINGASAGURU LINGASAGURU TQ RAICHUR DIST
RR|RR0272|GOVT HIGH SCHOOL CHAGABHAVI MANVI TQ RAICHUR DIST
RR|RR0273|GOVT HIGH SCHOOL SANGAPUR MANVI TQ RAICHUR DIST
RR|RR0274|GOVT HIGH SCHOOL NAVALAKAL MANVI TQ RAICHUR DIST
RR|RR0275|GOVT HIGH SCHOOL SIDRAMPUR SINDHANURU TQ RAICHUR DIST
RR|RR0276|GOVT HIGH SCHOOL HAMPANALA SINDHANUR TQ RAICHUR DIST
RR|RR0277|GOVT HIGH SCHOOL CHANNALLI SINDHUNURU TQ RAICHUR DIST
RR|RR0278|GOVT HIGH SCHOOL GUNJAHALLI SINDHANUR TQ RAICHUR DIST
RR|RR0279|GOVT URDU  HIGH SCHOOL SALAGUNDA SINDHANUR TQ RAICHUR DIST
RR|RR0280|SRI SHIVAYOGI CHANNABASAVESWARA GOVT HIGH SCHOOL OLABALLARI, SINDHANUR TQ RAICHUR DIST
RR|RR0281|SRI MORARJI DESAI MODEL RESI S DEVARABHUPURA LINGASAGURU TQ RAICHUR DIST
RR|RR0282|SRI MORARJI DESAI MODEL RESI SCHOOL RAJALABANDA MANVI TQ RAICHUR DIST
RR|RR0283|SRI MORAJI DESAI MODEL RESI SCHOOL SINDHANURU ROAD MANVI MANVI TQ RAICHUR DIST
RR|RR0284|GOVT HIGH SCHOOL HIRA MANVI TQ RAICHUR DIST
RR|RR0285|GOVT HIGH SCHOOL TORANADINNI MANVI TQ RAICHUR DIST
RR|RR0286|GOVT HIGH SCHOOL SUKALAPETE SINDHANUR TQ RAICHUR DIST
RR|RR0287|SRI MORARJE DESAI MODEL RESIDENTIAL SCHOOL SINDHANUR TQ RAICHUR DIST 
RR|RR0288|SRI MORARJE DESAI MODEL RESI SCHOOL MASARAKAL DEVADURGA TQ RAICHUR DIST
RR|RR0289|MONTESSORI ENG MED H S GANGAVATI ROAD SINDANUR TQ RAICHUR DIST
RR|RR0290|SRI HANUMAN VIDYALAYA HIGH SCHOOL NATARAJA COLONY SINDHANUR TQ RAICHUR DIST
RR|RR0291|MOTHER TERESA ENGLISH MEDIUM HIGH SCHOOL MUDGAL LINGASUGURU TQ RAICHUR DIST
RR|RR0292|SRI MORARJI DESAI RESIDENTIAL SCHOOL (FOR ST) KAVITALA, MANVI TQ RAICHUR DIST
RR|RR0293|VISHVA CHETANA HIGH SCHOOL DIDDIGI SINDHANNUR TQ RAICHUR DIST
RR|RR0294|LOYOLA HIGH SCHOOL  LOYOLA NAGAR, P.B. NO.8 RAICHUR ROAD MANVI TQ, RAICHUR DIST
RR|RR0295|EDALA MANIKYAMMA KAKATEEYA RESI H S LINGASUGUR ROAD RAICHUR RAICHUR DIST
RR|RR0296|SRI GHANAMANTESHWARA H S SANTHEKELLUR LINGASAGURU TQ RAICHUR DIST
RR|RR0297|GOVT HIGH SCHOOL MARCHATHAL RAICHUR TQ AND DIST 
RR|RR0298|GOVT HIGH SCHOOL JAGIR VENKATAPUR RAICHUR TQ AND DIST 
RR|RR0299|SRI MORARJI DESAI MODEL RESIS YARAGERA RAICHUR TQ AND DIST 
RR|RR0300|GOVT HIGH SCHOOL DEVANAPALLI RAICHUR TQ AND DIST 
RR|RR0301|SARVODAYA KANNADA HIGH SCHOOL MANTRALAYA ROAD GILESUGURU RAICHUR TQ AND DIST
RR|RR0302|LITTLE GEMS HIGH SCHOOL NAVARANGA DARAVAJA ROAD RAICHUR TQ AND DIST
RR|RR0303|PUJYA SRI SHRNABASAVAIAH TATA H S GUNJAHALLI CAMP SINDHANUR TQ RAICHUR DIST
RR|RR0304|SRI BASAVESHWARA HIGH SCHOOL ADARSHA COLONY SINDHANURU TQ RAICHUR DIST
RR|RR0305|SRI JNANA SANJEVINI KAN MED H S MASKI BYPAS ROAD HULIGUDDA SIRAVARA LINGASAGURU TQ, RAICHUR DIST
RR|RR0306|SRI JNANA SANJEVINI ENG MED H S MASKI BYPAS ROAD HULIGUDDA SIRAVARA LINGASAGURU TQ, RAICHUR DIST
RR|RR0307|SRI AMBADEVI VIDYAVARDHAKA HIGH SCHOOL KUSTAGI ROAD SINDHANUR TQ RAICHUR DIST
RR|RR0308|SMT MAYADEVI VEERABHADRA SHARMA H S MAVINAKERI RAICHUR RAICHUR TQ ADN DIST
RR|RR0309|SIDDARTHA ENG MED H S R R LAYOUT ASHAPURA ROAD, RAICHUR, RAICHUR DIST.
RR|RR0310|SRI KONDA SARASWATHAMMA HANUMANTHAIAH  ENG MED H S THIMMAPURA PETE RAICHUR, RAICHUR DIST.
RR|RR0311|KALIDASA HIGH SCHOOL VEERAGOTA (THINTHINI BRIDGE) DEVADURGA  TQ RAYACHUR DIST
RR|RR0312|EAKALAVYA MODEL RES SCHOOL KOTTADODDI DEVADURGA TQ RAICHUR DIST
RR|RR0313|'ST PAUL''S HIGH SCHOOL KEB ROAD DEVADURGA DEVADURGA TQ, RAICHUR DIST'
RR|RR0314|GOVT HIGH SCHOOL MADDIPETE RAICHUR RAICHUR DIST
RR|RR0315|SRI SIDDARAMESHWARA HIGH SCHOOL CHOWKIMATH CHIKKASUGUR RAICHUR TQ & DIST
RR|RR0316|SRI BASAVESHWARA HIGH SCHOOL HUTTI CAMP HUTTI, LINGASAGURU TQ RAICHUR DIST
RR|RR0317|SRI MORARJI DESAI RES SCHOOL (MINORITY) GILLESUGUR RAICHUR TQ, RAICHUR DIST
RR|RR0318|SRI MORARJI DESAI RES SCHOOL (MINORITY) RAICHUR RAICHUR TQ & DIST
RR|RR0319|SRI AMARESHWARA HIGH SCHOOL WESLE WORLD NEAR G R COLONY, HUTTI LINGASAGUR TQ, RAICHUR DIST
RR|RR0320|DAFFODILS CONCEPT SCHOOL HOSAHALLI E G CROSS, GANGAVATHI ROAD SINDANUR TQ, RAICHUR DIST
RR|RR0321|'ADAM''S HIGH SCHOOL BEHIND BUS STAND SINDHANUR, SINDHANUR TQ RAICHUR DIST'
RR|RR0322|SRI GOPALAKRISHNA HIGH SCHOOL MUDAGAL LINGASAGUR TQ RAICHUR DIST
RR|RR0323|SRI MORARJI DESAI MODEL RES SCHOOL GABBUR DEVDURGA TQ RAICHUR  DIST
RR|RR0324|GOVT HIGH SCHOOL SOMANAMARADI H SIDDAPURA POST DEVDURGA TQ, RAICHUR DIST
RR|RR0325|SRI MORARJI DESAI MODEL RES SCHOOL SINGANODI RAICHUR TQ RAICHUR DIST
SS|SS0001|GOVT JUNIOR COLLEGE FOR BOYS BIDAR BIDAR DISTRICT 
SS|SS0002|GOVT JUNIOR COLLEGE FOR GIRLS BIDAR BIDAR DISTRICT 
SS|SS0003|GOVERNMENT HIGH SCHOOL NIRNA, HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0004|GOVT JUNIOR COLLEGE BEMALKHEDA, HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0005|GOVERNMENT HIGH SCHOOL BHALKI BIDAR DISTRICT 
SS|SS0006|GOVT JUNIOR COLLEGE HUMNABAD BIDAR DISTRICT 
SS|SS0007|GOVERNMENT JUNIOR COLLEGE BASAVAKALYAN BIDAR DISTRICT 
SS|SS0008|GOVT JUNIOR COLLEGE CHITAGUPPA, HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0009|GOVERNMENT HIGH SCHOOL AURAD(B), AURAD TALUK BIDAR DISTRICT 
SS|SS0010|GOVERNMENT HIGH SCHOOL MUDBI, BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0011|KARNATAKA HIGH SCHOOL BIDAR BIDAR DISTRICT 
SS|SS0012|NORMA FENDRICH HIGH SCHOOL BIDAR BIDAR DISTRICT 
SS|SS0013|SANTHI VARDHAKA JUNIOR COLLEGE KAMALANAGAR, AURAD TALUK BIDAR DISTRICT 
SS|SS0014|GOVT JUNIOR COLLEGE DUBALGUNDI, HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0015|SRI MANIK PRABHU HINDI VIDYALAYA H.S. MANIKNAGAR, HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0016|PRAKASH VIDYALAYA HIGH SCHOOL GHAT-BOROL, HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0017|GOVERNMENT HIGH SCHOOL HEDAGAPUR, AURAD (B) TALUK BIDAR DISTRICT 
SS|SS0018|GOVERNMENT  HIGH SCHOOL KAMTHANA,BIDAR TALUK BIDAR DISTRICT 
SS|SS0019|GOVERNMENT HIGH SCHOOL HALLIKHED (B), HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0020|SATYASHRAYA COMP JUNIOR COLLEGE RAJESWARA,BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0021|R M HIGH SCHOOL HULSOOR, BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0022|SREE GURUBASAVESWARA HIGH SCHOOL HULSOOR, BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0023|SATHYANIKETHAN HIGH SCHOOL BHALKI, BIDAR DISTRICT 
SS|SS0024|SRI RAMALINGESWAR GOVERNMENT HIGH SCHOOL MUCHALAMBA, BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0025|GOVERNMENT HIGH SCHOOL JANWADA, BIDAR TALUK BIDAR DISTRICT 
SS|SS0026|GOVERNMENT HIGH SCHOOL MANNEKHELLI, HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0027|GOVT HIGH SCHOOL HUDGI, HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0028|GOVERNMENT HIGH SCHOOL TORNA, AURAD TALUK BIDAR DISTRICT 
SS|SS0029|GOVERNMENT HIGH SCHOOL SANTHAPURA, AURAD TALUK BIDAR DISTRICT 
SS|SS0030|GOVT JUNIOR COLLEGE CHAWARADAAPAKA AURAD TALUK BIDAR DISTRICT 
SS|SS0031|GOVERNMENT HIGH SCHOOL HAALAHALLI,BHALKI TALUK BIDAR DISTRICT 
SS|SS0032|GOVERNMENT HIGH SCHOOL MEHAKARA,BHALKI TALUK BIDAR DISTRICT 
SS|SS0033|GOVERNMENT HIGH SCHOOL NITTUR (B), BHALKI TALUK BIDAR DISTRICT 
SS|SS0034|GOVERNMENT HIGH SCHOOL MANHALLI, BIDAR TALUK BIDAR DISTRICT 
SS|SS0035|GOVERNMENT HIGH SCHOOL RANJOL-KHENI,BIDAR TALUK BIDAR DISTRICT 
SS|SS0036|GOVERNMENT HIGH SCHOOL KHATAKCHINCHOLI, BHALKI TALUK BIDAR DISTRICT 
SS|SS0037|GOVT HIGH SCHOOL BAGDAL, BIDAR TALUK BIDAR DISTRICT 
SS|SS0038|GOVERNMENT HIGH SCHOOL UJALAMA, BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0039|GOVERNMENT HIGH SCHOOL LAKHANAGAON,BHALKI TALUK BIDAR DISTRICT 
SS|SS0040|GOVERNMENT HIGH SCHOOL MUDHOL (B), AURAD TALUK BIDAR DISTRICT 
SS|SS0041|GOVERNMENT HIGH SCHOOL BHATAMBRA, BHALKI TALUK BIDAR DISTRICT 
SS|SS0042|GOVT PRE-UNIVERSITY COLLEGE MATHALA, BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0043|H M S M URDU HIGH SCHOOL BIDAR BIDAR DISTRICT 
SS|SS0044|GOVT JUNIOR COLLEGE HALBARGA, BHALKI TALUK BIDAR DISTRICT 
SS|SS0045|GOVERNMENT HIGH SCHOOL KANJI, BHALKI TALUK BIDAR DISTRICT 
SS|SS0046|PANNALAL HIRALAL COMP JR COLLEGE M.BIDAR BIDAR DISTRICT 
SS|SS0047|GOVERNMENT HIGH SCHOOL HARKOOD, BASAVAKALYAN TQ BIDAR DISTRICT 
SS|SS0048|GOVT NEELAMBIKA JR COL FOR GIRLS BASAVAKALYAN BIDAR DISTRICT 
SS|SS0049|AKKAMAHADEVI HIGH SCHOOL FOR GIRLS BHALKI, BHALKI TALUK BIDAR DISTRICT 
SS|SS0050|SRI JAGADGURU BASAVAKUMARESWARA H S BASAVAKALYAN BIDAR DISTRICT 
SS|SS0051|GOVT GIRLS HIGH SCHOOL HUMNABAD BIDAR DISTRICT 
SS|SS0052|GOVT JUNIOR COLLEGE THANA, KUSHANOOR, AURAD TALUK BIDAR DISTRICT 
SS|SS0053|GOVT (EX TDB) HIGH SCHOOL DESHMUKH, WADGAON, AURAD TALUK BIDAR DISTRICT 
SS|SS0054|HAWAGISWAMY GURUKULA VIDYAPEETHA BHAGATHMUDI TAPOVANA,DONGAON(M),AURAD TQ BIDAR DISTRICT 
SS|SS0055|SRI GURUPADASHIVACHARYA COMP JR COLLEGE GORTA (B), BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0056|GHOUSIA GIRLS HIGH SCHOOL BASAVAKALYAN BIDAR DISTRICT 
SS|SS0057|SHIVAJI COMP JUNIOR COLLEGE BHALKI, BIDAR DISTRICT 
SS|SS0058|'AL-AMEEN URDU HIGH SCHOOL FOR BOY''S OPP: OLD GOVT. HOSPITAL BIDAR DISTRICT '
SS|SS0059|NATIONAL HIGH SCHOOL M BIDAR BIDAR DISTRICT 
SS|SS0060|SES GOURIBAI AGARWAL GIRLS JR COLLEGE CHITAGUPPA, HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0061|SIDDARTHA COMPOSITE JUNIOR COLLEGE JANAWADA ROAD BIDAR TQ BIDAR DISTRICT 
SS|SS0062|AMRESHWAR GIRLS HIGH SCHOOL AURAD (B)  AURAD TALUK BIDAR DISTRICT 
SS|SS0063|DR AMBEDKAR HIGH SCHOOL HUMNABAD BIDAR DISTRICT 
SS|SS0064|NALANDA HIGH SCHOOL AURAD BIDAR DISTRICT 
SS|SS0065|GOVERNMENT HIGH SCHOOL DONAGAPUR, BHALKI TALUK BIDAR DISTRICT 
SS|SS0066|GOVERNMENT HIGH SCHOOL WARWATTI (B) BHALKI TALUK BIDAR DISTRICT 
SS|SS0067|GOVT.GIRLS HIGH SCHOOL THANAKUSUNUR,AURAD TALUK BIDAR DISTRICT 
SS|SS0068|SRI SIDDARUDHA SWAMIJI HIGH SCHOOL CHALKAPURA, BHALKI TALUK BIDAR DISTRICT 
SS|SS0069|ANNA HARROD HIGH SCHOOL CHITTAGUPPA, BIDAR DISTRICT 
SS|SS0070|GOVERNMENT HIGH SCHOOL EKAMBA, AURAD TALUK BIDAR DISTRICT 
SS|SS0071|GOVERNMENT HIGH SCHOOL DHANNURA(S), BHALKI TALUK BIDAR DISTRICT 
SS|SS0072|GOVERNMENT HIGH SCHOOL ALGOOD, BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0073|GOVERNMENT HIGH SCHOOL MALEGAON, BIDAR TALUK BIDAR DISTRICT 
SS|SS0074|GOVERNMENT HIGH SCHOOL HALLIKHEDA (K), HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0075|SANGAMESHWARA HIGH SCHOOL KESHER JAWALGA, BHALKI TALUK BIDAR DISTRICT 
SS|SS0076|PRIYADARSHI ASHOK HIGH SCHOOL KURUBAKHELAGI, BHALKI TALUK BIDAR DISTRICT 
SS|SS0077|JYOTHI HIGH SCHOOL THANA KUSHNOOR AURAD TALUK BIDAR DISTRICT 
SS|SS0078|LOKANAYAKJAIPRAKASHNARAYANA HIGH SCHOOL ALWAI, BHALKI TALUK BIDAR DISTRICT 
SS|SS0079|SIRAJ UL-ULOOM URDU HIGH SCHOOL MANHALLI,BIDAR TALUK BIDAR DISTRICT 
SS|SS0080|MATHUSRI RAMABAI AMBEDKAR GIRLS H S PRATAP NAGAR, BIDAR BIDAR DISTRICT 
SS|SS0081|P B HIGH SCHOOL KAMALANAGAR, AURAD (B) TALUK BIDAR DISTRICT 
SS|SS0082|GOVERNMENT HIGH SCHOOL TALMADGI, HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0083|GOVERNMENT HIGH SCHOOL KOHINOOR, BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0084|GOVERNMENT HIGH SCHOOL KHATGAON AURAD TALUK BIDAR DISTRICT 
SS|SS0085|CHIKKAMMANI DEVARAJ URS HIGH SCHOOL BIDAR BIDAR DISTRICT 
SS|SS0087|GOVERNMENT HIGH SCHOOL BELURA,BASAVKALYAN TALUK BIDAR DISTRICT 
SS|SS0088|GOVERNMENT HIGH SCHOOL KITTA, BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0089|GOVERNMENT HIGH SCHOOL RAJOLA, BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0090|GOVERNMENT HIGH SCHOOL LADHA, BHALKI TALUK BIDAR DISTRICT 
SS|SS0091|GOVERNMENT HIGH SCHOOL KAKANALA, BHALKI TALUK BIDAR DISTRICT 
SS|SS0092|GOVERNMENT HIGH SCHOOL SONALA, AURAD B TALUK BIDAR DISTRICT 
SS|SS0093|GOVERNMENT HIGH SCHOOL JAMBAGI, AURAD B TALUK BIDAR DISTRICT 
SS|SS0094|BTSS SMT LAKSHMIBAI KAMTHANA KANYA H S B V V COLLEGE ROAD BIDAR  DISTRICT 
SS|SS0095|HARALAYYA HIGH SCHOOL KOUTHA (B), AURAD TALUK BIDAR DISTRICT 
SS|SS0096|MAHATMA GANDHI HIGH SCHOOL KALAWADI   BHALKI TALUK BIDAR DISTRICT 
SS|SS0097|RAMJISAKPAL HIGH SCHOOL MYLUR   BIDAR TALUK BIDAR DISTRICT 
SS|SS0098|PARIMALA HIGH SCHOOL BIDAR BIDAR DISTRICT 
SS|SS0099|D DEVRAJ URS SMARAKA HIGH SCHOOL SANGAMA   AURAD TALUK BIDAR DISTRICT 
SS|SS0100|NEHRU VIDYASAMSTHE HIGH SCHOOL SHAHGUNJ,BIDAR BIDAR DISTRICT 
SS|SS0101|AL-AMMEN URDU HIGH SCHOOL HUMNABAD BIDAR DISTRICT 
SS|SS0102|SWAMY VIVEKANANDA CO EDUCATION H S TALAWADI,BIDAR BIDAR DISTRICT 
SS|SS0103|RAM AND RAJ HIGH SCHOOL HUMNABAD BIDAR DISTRICT 
SS|SS0104|SRI SHARANABASAVESHWARA ABHYASARTHA H S BIDAR BIDAR DISTRICT 
SS|SS0105|SANGOLLI RAYANNA HIGH SCHOOL ANDOOR, BIDAR TALUK BIDAR DISTRICT 
SS|SS0106|DR RAJKUMARA HIGH SCHOOL NOWBADA BIDAR DISTRICT 
SS|SS0107|NEELAMBIKA GIRLS HIGH SCHOOL BIDAR BIDAR DISTRICT 
SS|SS0108|JANATA CO EDUCATION HIGH SCHOOL CHIDRI, BIDAR TALUK BIDAR DISTRICT 
SS|SS0109|YELLALINGESWARA HIGH SCHOOL CHIMAKOD TALUK BIDAR DISTRICT 
SS|SS0111|KANAKADASA HIGH SCHOOL SEDOL, HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0112|ANANDA HIGH SCHOOL SANTHAPUR, AURAD TALUK BIDAR DISTRICT 
SS|SS0113|GOVERNMENT HIGH SCHOOL MURKI, AURAD TALUK BIDAR DISTRICT 
SS|SS0114|GOVERNMENT HIGH SCHOOL HOKARNA   AURAD TALUK BIDAR DISTRICT 
SS|SS0115|GOVERNMENT HIGH SCHOOL GOTALA  BASVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0116|GOVERNMENT HIGH SCHOOL DADAGI, BHALKI TALUK BIDAR DISTRICT 
SS|SS0117|GOVERNMENT HIGH SCHOOL SAIGAON, BHALKI TALUK BIDAR DISTRICT 
SS|SS0118|GOVERNMENT HIGH SCHOOL KADAWADA, BIDAR TALUK BIDAR DISTRICT 
SS|SS0119|GOVT.HIGH SCHOOL CHANGALERA, HUMANABAD TALUK BIDAR DISTRICT 
SS|SS0120|GOVERNMENT HIGH SCHOOL KODAMBALA   HUMANBAD TALUK BIDAR DISTRICT 
SS|SS0121|'NATIONAL EDN SOCIETY''S HIGH SCHOOL MINAKERA,HUMANABAD TALUK BIDAR DISTRICT '
SS|SS0122|GOVERNMENT (  .P ) HIGH SCHOOL KONAMELA KUNDA   BHALKI TALUK BIDAR DISTRICT 
SS|SS0123|GOVERNMENT HIGH SCHOOL GADAVANTHI   HUMNABAD TALUK BIDAR  DISTRICT 
SS|SS0124|GOVERNMENT GIRLS HIGH SCHOOL RAJESWARA   BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0125|GOVERNMENT GIRLS HIGH SCHOOL NIRNA   HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0126|GOVERNMENT HIGH SCHOOL MANGALAGI   HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0127|MAHATMA GANDHI HIGH SCHOOL LADGERI, BIDAR TALUK BIDAR DISTRICT 
SS|SS0128|PANCHASHILA HIGH SCHOOL TALAWADA (K) BHALKI TALUK BIDAR DISTRICT 
SS|SS0129|AKKAMAHADEVI GIRLS HIGH SCHOOL BASAVAKALYAN BIDAR DISTRICT 
SS|SS0130|AKKAMAHADEVI GIRLS HIGH SCHOOL BIDAR BIDAR DISTRICT 
SS|SS0131|LAKSHMI VENKATESHWARA BVSS HIGH SCHOOL HUMNABAD BIDAR DISTRICT 
SS|SS0132|'SAINT JOSEPH''S HIGH SCHOOL P B 40 BIDAR DISTRICT BIDAR DISTRICT '
SS|SS0134|SMT INDIRAGANDHI HIGH SCHOOL AURAD (B) TALUK BIDAR DISTRICT 
SS|SS0135|GOVERNMENT HIGH SCHOOL YERNALLI, BIDAR TALUK BIDAR DISTRICT 
SS|SS0136|SYED OMAR HASHMI MEMORIAL URDU H S MAILOOR, BIDAR TALUK BIDAR DISTRICT 
SS|SS0137|SUBHASCHANDRABOSE HIGH SCHOOL SANTHAPURA   AURAD TALUK BIDAR DISTRICT 
SS|SS0138|LATHAMANGESHKAR GIRLS HIGH SCHOOL KAMALANAGARA   AURAD TALUK BIDAR DISTRICT 
SS|SS0139|N T C AL-MAHEBOOB (URDU&KANNADA MED) HS BIDAR BIDAR DISTRICT 
SS|SS0140|NALANDA PUPILS HIGH SCHOOL SUNDHAL   AURAD (B) TALUK BIDAR DISTRICT 
SS|SS0141|SRI SIDDALINGESHWARA HIGH SCHOOL SIDDESHWARA,BHALKI TALUK BIDAR DISTRICT 
SS|SS0142|NAV-KIRAN HIGH SCHOOL AMBESANGAVI,BHALKI TALUK BIDAR DISTRICT 
SS|SS0143|SRI SHIVALINGESHWAR HIGH SCHOOL KHEDA (B), BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0144|BHASKAR AND GNANY BALLUR MEM GIRLS H S MANGALPET, BIDAR 
SS|SS0145|R H BALLUR GIRLS HIGH SCHOOL  MANGALPET  BIDAR BIDAR 
SS|SS0146|VIVEKANANDA HIGH SCHOOL TRIPURANT   BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0147|GOVERNMENT HIGH SCHOOL BELAKUNI,(CHOWDARI), AURAD TALUK BIDAR DISTRICT 
SS|SS0148|GOVERNMENT HIGH SCHOOL NARAYANAPURA, BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0149|GOVERNMENT HIGH SCHOOL BATAGERA, BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0150|GOVERNMENT HIGH SCHOOL MUTHANGI,HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0151|SRI GURPADAPPA NAGMARPALLI HIGH SCHOOL CHINTAKI,AURAD ( B ) TALUK BIDAR DISTRICT 
SS|SS0152|SRI JAIPRAKASHA HIGH SCHOOL MARAKUNDA, BIDAR TALUK BIDAR DISTRICT 
SS|SS0153|AL-AMEEN URDU GIRLS HIGH SCHOOL BIDAR BIDAR 
SS|SS0154|B T V P HIGH SCHOOL HALLIKHED ( B ), HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0155|GOVERNMENT GIRLS HIGH SCHOOL CHITAGUPPA, HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0156|SHRI RAMAKRISHNA HIGH SCHOOL GHODAWADI, HUMNABAD,TALUK BIDAR DISTRICT 
SS|SS0157|JNANODAYA HIGH SCHOOL MANNAEKHELLI, HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0158|BASAVATHEERTHA VIDYAPEETA HIGH SCHOOL DUBALGUNDI  HUMNABAD TALUK BIDAR DISTRICT 
SS|SS0159|GOVERNMENT HIGH SCHOOL CHANDIKAPUR  BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0160|SRI SAI ADARSHA HIGH SCHOOL NEAR NEHRU STADIUM BIDAR BIDAR DISTRICT 
SS|SS0161|GOVERNMENT HIGH SCHOOL HIPPARGABAGH BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0162|SRI BASAVESHWARA ENGLISH MEDIUM H S BASAVAKALYAN BIDAR DISTRICT 
SS|SS0163|SRI BASAVESHWARA KANNADA MEDIUM H S BASAVAKALYAN BIDAR DISTRICT 
SS|SS0164|GOVERNMENT HIGH SCHOOL KAPALAPUR (W)  BIDAR TALUK BIDAR DISTRICT 
SS|SS0165|SRI VEERABHADRESHWARA HIGH SCHOOL CHAMBOLA  BIDAR TALUK BIDAR DISTRICT 
SS|SS0166|CHATRAPATI SHIVAJI HIGH SCHOOL HULSOOR (K)  AURAD TALUK BIDAR DISTRICT 
SS|SS0167|VASANTHA HIGH SCHOOL DAWARAGAON  BHALKI TALUK BIDAR DISTRICT 
SS|SS0168|VIDYARANYA HIGH SCHOOL BIDAR BIDAR DISTRICT 
SS|SS0169|GOVERNMENT HIGH SCHOOL BEERI(B)  BHALKI TALUK BIDAR DISTRICT 
SS|SS0170|SHAMARAO PATIL SMARAKA HIGH SCHOOL KUSHANOOR (THANA) AURAD TQ BIDAR DISTRICT 
SS|SS0171|CHANNABASAWESHWARA HIGH SCHOOL MAISALAGA BASAVAKALYAN TALUK BIDAR DISTRICT 
SS|SS0172|GOVERNMENT GIRLS HIGH SCHOOL WADAGOAN (DE) AURAD TALUK BIDAR DISTRICT 
SS|SS0173|SRI MANIKPRABHU HIGH SCHOOL LADWANTHI BASAVAKALYAN TQ BIDAR DISTRICT 
SS|SS0174|BHAI BANSILAL HIG SCHOOL HALLIKHEDA (B) HUMNABAD TQ BIDAR DISTRICT 
SS|SS0175|SAMATHA HIGH SCHOOL BASAVANAGARA B.V.B. ROAD BIDAR DISTRICT 
SS|SS0176|GOVERNMENT HIGH SCHOOL MARKHAL BASAVAKALYAN TQ BIDAR DISTRICT 
SS|SS0177|SRI ANTHAPPAGANGA SMARAKA GIRLS H S DUBALGUNDI HUMNABAD TQ BIDAR DISTRICT 
SS|SS0178|GOVERNMENT HIGH SCHOOL BALUR BHALKI TQ BIDAR DISTRICT 
SS|SS0179|GOVERNMENT HIGH SCHOOL HOLASAMUDRA AURAD TQ BIDAR DISTRICT 
SS|SS0180|VEERABHADRESHWARA HIGH SCHOOL HULASOORA  BASAVAKALYAN TQ BIDAR DISTRICT 
SS|SS0181|GOVERNMENT HIGH SCHOOL JALASANGI,HUMNABAD TALUK BIDAR DISTRICT 
